Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
3,128324207,Indiana County Technology Center,Indiana,"$1,085,392.98",,,,,,"$518,367.63",,,,,,,,,,"$3,070.09",,,,,,,,,,,,"$20,593.22",,"$2,000.00",,"$106,810.06","$434,551.98",,,
3,106333407,Jefferson County-DuBois AVTS,Jefferson,"$1,091,620.40",,,,,,"$379,369.16",,,,,,,,,,,,,,"$6,743.00",,,,,,,,"$18,760.57",,,,"$141,714.93","$545,032.74",,,
3,119354207,CTC of Lackawanna County,Lackawanna,"$1,400,123.00",,,,,,"$619,025.00",,,,,,,,,,,,,,,,,,,,,,"$76,894.00",,,,"$142,860.00","$561,344.00",,,
3,113363807,Lancaster County CTC,Lancaster,"$4,259,295.80",,,,,,"$2,098,660.45",,,,,,,,,,,,,,,,,,,,,,"$91,045.06",,"$162,193.00",,"$374,268.52","$1,533,128.77",,,
3,104374207,Lawrence County CTC,Lawrence,"$1,245,432.89",,,,,,"$449,697.87",,,,,,,,,,,,,,"$7,298.90",,,"$55,000.00",,,,,"$21,515.32",,,,"$143,074.52","$568,846.28",,,
3,113384307,Lebanon County CTC,Lebanon,"$1,485,818.27",,,,,,"$722,490.05",,,,,,,,,,,,,,,,,,,,,,"$32,191.51",,,,"$147,002.04","$584,134.67",,,
3,121393007,Lehigh Career & Technical Institute,Lehigh,"$5,337,115.01",,,,,,"$2,881,074.69",,,,,,,,,,,,,,,,,"$9,000.00",,,,,"$117,380.05",,,,"$453,564.83","$1,876,095.44",,,
3,118408707,West Side CTC,Luzerne,"$1,125,101.04",,,,,,"$420,406.95",,,,,,,,,,,,,,"$8,863.00",,,,,,,,"$24,037.91",,,,"$129,334.63","$542,458.55",,,
3,118408607,Wilkes-Barre Area CTC,Luzerne,"$1,728,787.62",,,,,,"$668,180.84",,,,,,,,,,,,,,,,,,,,,,,,"$35,562.29",,"$221,967.93","$803,076.56",,,
3,117414807,Lycoming CTC,Lycoming,"$411,304.21",,,,,,"$237,229.17",,,,,,,,,,,,,,,,,,,,,,"$26,154.09",,,,"$28,335.37","$119,585.58",,,
3,109420107,Seneca Highlands Career and Technical Center,McKean,"$540,965.93",,,,,,"$287,490.36",,,,,,,,,,,,,,,,,,,,,,"$49,227.63",,,,"$46,804.22","$157,443.72",,,
3,104435107,Mercer County Career Center,Mercer,"$780,648.30",,,,,,"$395,082.75",,,,,,,,,,,,,,,,,,,,,,"$20,459.83",,,,"$96,808.36","$268,297.36",,,
3,111444307,Mifflin County Academy of Science and Technology,Mifflin,"$602,049.75",,,,,,"$290,160.71",,,,,,,,,,,,,,,,,,,,,,"$15,999.69",,,,"$61,129.79","$234,759.56",,,
3,120454507,Monroe Career & Tech Inst,Monroe,"$1,832,448.57",,,,,,"$815,222.08",,,,"$12,002.94",,,,,,,,,,,,,"$24,346.00",,,,,"$41,090.06",,"$47,064.59",,"$178,435.70","$714,287.20",,,
3,123460957,Central Montco Technical High School,Montgomery,"$1,004,399.65",,,,,,"$310,117.69",,,,,,,,,,,,,,,,,,,,,,"$24,869.80",,,,"$127,984.03","$541,428.13",,,
3,123463507,Eastern Center for Arts & Technology,Montgomery,"$1,260,296.62",,,,,,"$490,742.27",,,,,,,,,,,,,,,,,,,,,,"$22,812.42",,,,"$148,380.89","$598,361.04",,,
3,123465507,North Montco Tech Career Center,Montgomery,"$1,678,197.67",,,,,,"$644,064.69",,,,,,,,,,,,,,,,,"$10,808.00",,,,,"$95,509.12",,,,"$208,732.36","$719,083.50",,,
3,123469007,Western Montgomery CTC,Montgomery,"$882,675.23",,,,,,"$392,930.91",,,,,,,,,,,,,,,,,,,,,,"$25,964.64",,,,"$88,238.28","$375,541.40",,,
3,120481107,Bethlehem AVTS,Northampton,"$1,791,384.92",,,,,,"$871,417.56",,,,,,,,,,,,,,,,,,,,,,"$54,115.72",,,,"$169,636.33","$696,215.31",,,
3,120483007,Career Institute of Technology,Northampton,"$1,257,267.64",,,,,,"$529,898.05",,,,,,,,,,,,,,,,,,,,,,"$49,835.58",,,,"$134,849.38","$542,684.63",,,
3,116495207,Northumberland County CTC,Northumberland,"$463,331.77",,,,,,"$228,216.88",,,,,,,,,,,,,,,,,,,,,,"$14,233.82",,,,"$43,573.68","$177,307.39",,,
3,126514007,Philadelphia AVTS,Philadelphia,"$8,996,761.72",,,,,,"$5,206,814.25",,,,,,,,,,,,,,,,,,,,,,,,,,"$657,712.46","$3,132,235.01",,,
3,129546907,Schuylkill Technology Centers,Schuylkill,"$1,463,706.99",,,,,,"$722,752.97",,,,,,,,,,,,,,,,,,,,,,"$34,244.56",,,,"$139,875.94","$566,833.52",,,
3,108567807,Somerset County Technology Center,Somerset,"$1,080,958.51",,,,,,"$465,976.61",,,,,,,"$132,166.41",,,,,,,,,,,$878.62,,,,"$20,364.09",,"$21,852.00",,"$85,668.13","$354,052.65",,,
3,119584707,Susquehanna County CTC,Susquehanna,"$923,979.49",,,,,,"$447,471.86",,,,,,,,,,"$2,727.00",,,,,,,,,,,,"$21,709.92",,,,"$92,728.49","$359,342.22",,,
3,116606707,SUN Area Technical Institute,Union,"$932,474.58",,,,,,"$351,311.53",,,,,,,,,,,,,,,,,,,,,,"$55,520.10",,,,"$114,834.10","$410,808.85",,,
3,106619107,Venango Technology Center,Venango,"$1,193,426.47",,,,,,"$604,838.69",,,,,,,,,,,,,,,,,,,,,,"$26,552.04",,,,"$118,825.01","$443,210.73",,,
3,101634207,Mon Valley CTC,Washington,"$655,964.66",,,,,,"$298,580.18",,,,,,,,,,,,,,,,,,,,,,"$17,692.12",,,,"$72,663.85","$267,028.51",,,
3,101638907,Western Area CTC,Washington,"$885,321.14",,,,,,"$467,743.93",,,,,,,,,,,,,,,,,,,,,,"$22,866.20",,,,"$82,624.58","$312,086.43",,,
3,107651207,Central Westmoreland CTC,Westmoreland,"$1,530,062.00",,,,,,"$821,825.00",,,,,,,,,,,,,,,,,,,,,,"$15,089.00",,,,"$129,403.00","$563,745.00",,,
3,107652207,Eastern Westmoreland CTC,Westmoreland,"$725,589.80",,,,,,"$346,722.45",,,,,,,,,,,,,,,,,"$25,000.00",,,,,"$22,494.06",,,,"$67,323.39","$264,049.90",,,
3,107656407,Northern Westmoreland CTC,Westmoreland,"$569,516.29",,,,,,"$293,985.49",,,,,,,,,,,,,,,,,,,,,,"$17,377.69",,,,"$51,187.29","$206,965.82",,,
3,112679107,York Co School of Technology,York,"$4,730,385.32",,,,,,"$1,873,103.57",,,,,,,"$237,452.00",,,,,,,"$28,762.45",,,,,,,,"$74,021.58",,,,"$505,818.16","$1,993,198.71","$18,028.85",,
4,197010542,Gettysburg Montessori Charter School,Adams,"$13,121.44",,,,,,,,,,,,,,,,,,,"$3,483.44","$2,726.00",,,,,,,"$6,912.00",,,,,,,,,
4,141019741,Vida Charter School,Adams,"$37,639.00",,,,,,,,,$160.00,,,,,,,,,,"$29,543.00",,,,,,,,"$7,936.00",,,,,,,,,
4,102020003,Academy CS,Allegheny,"$34,510.00",,,,,,,,,,,,,,,,,,,,"$2,739.00",,,,,,,,,,"$29,524.00","$2,247.00",,,,,
4,102020001,City CHS,Allegheny,"$131,061.00",,,,,,,,,,,,,,,,,,,"$62,970.00","$10,445.00",,,,,,,"$57,646.00",,,,,,,,,
4,199025446,Environmental Charter School at Frick Park,Allegheny,"$49,891.00",,,,,,,,,,,,,,,,,,,"$15,467.00","$11,454.00",,,,,,,"$22,970.00",,,,,,,,,
4,102023217,Hill House Passport Academy Charter School,Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,102023030,Manchester Academic CS,Allegheny,"$22,811.00",,,,,,,,,,,,,,,,,,,"$15,016.00","$6,852.00",,,,,,,,,,,$943.00,,,,,
4,103022481,Penn Hills Charter School of Entrepreneurship,Allegheny,"$75,984.00",,,,,,,,,,,,,,,,,,,"$39,966.00","$5,109.00",,,,,,,"$22,536.00",,,"$8,373.00",,,,,,
4,115220003,Pennsylvania Distance Learning CS,Allegheny,"$19,812.00",,,,,,,,,,,,,,,,,,,,"$7,631.00",,,,,,,"$12,181.00",,,,,,,,,
4,103024952,Propel CS - Hazelwood,Allegheny,"$21,726.00",,,,,,,,,,,,,,,,,,,"$17,350.00","$4,376.00",,,,,,,,,,,,,,,,
4,160028259,Propel CS-Braddock Hills,Allegheny,"$148,564.00",,,,,,,,,,,,,,,,,,,"$98,001.00","$12,910.00",,,,,,,"$37,653.00",,,,,,,,,
4,103020005,Propel CS-East,Allegheny,"$83,700.00",,,,,,,,,,,,,,,,,,,"$48,499.00","$7,405.00",,,,,,,"$27,796.00",,,,,,,,,
4,103020002,Propel CS-Homestead,Allegheny,"$126,661.00",,,,,,,,,,,,,,,,,,,"$74,661.00","$10,463.00",,,,,,,"$41,537.00",,,,,,,,,
4,103020003,Propel CS-McKeesport,Allegheny,"$98,172.00",,,,,,,,,,,,,,,,,,,"$55,000.00","$7,246.00",,,,,,,"$35,926.00",,,,,,,,,
4,103020004,Propel CS-Montour,Allegheny,"$36,085.00",,,,,,,,,,,,,,,,,,,"$16,500.00","$7,727.00",,,,,,,"$11,858.00",,,,,,,,,
4,103028192,Propel CS-Northside,Allegheny,"$49,897.00",,,,,,,,,,,,,,,,,,,"$31,000.00","$7,195.00",,,,,,,"$11,702.00",,,,,,,,,
4,103024162,Propel CS-Pitcairn,Allegheny,"$32,166.00",,,,,,,,,,,,,,,,,,,"$13,250.00","$6,457.00",,,,,,,"$12,459.00",,,,,,,,,
4,102027560,Provident CS,Allegheny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,103023410,Spectrum CS,Allegheny,$443.00,,,,,,,,,,,,,,,,,,,,$443.00,,,,,,,,,,,,,,,,
4,103023090,Urban Academy of Greater Pittsburgh CS,Allegheny,"$28,322.00",,,,,,,,,,,,,,,,,,,"$12,855.00","$1,094.00",,,,,,,"$10,404.00",,,"$3,969.00",,,,,,
4,102023080,Urban Pathways 6-12 CS,Allegheny,"$39,313.00",,,,,,,,,,,,,,,,,,,,"$5,951.00",,,,,,,"$33,362.00",,,,,,,,,
4,103028246,Urban Pathways K-5 College Charter School,Allegheny,"$44,597.00",,,,,,,,,,,,,,,,,,,"$18,714.00","$25,883.00",,,,,,,,,,,,,,,,
4,103020368,Young Scholars of McKeesport Charter School,Allegheny,"$8,291.00",,,,,,,,,,,,,,,,,,,"$8,291.00",,,,,,,,,,,,,,,,,
4,103025206,Young Scholars of Western Pennsylvania CS,Allegheny,"$38,050.00",,,,,,,,,,,,,,,,,,,"$33,329.00","$4,721.00",,,,,,,,,,,,,,,,
4,127046517,Baden Academy CS,Beaver,"$77,763.68",,,,,,,,,,,,,,,,,,,"$55,598.25","$8,441.43",,,,,,,"$13,724.00",,,,,,,,,
4,127040002,Lincoln Park Performing Arts CS,Beaver,"$244,775.00",,,,,,,,,,,,,,,,,,,"$132,285.00","$10,112.00",,,,,,,"$102,378.00",,,,,,,,,
4,127043430,Pennsylvania Cyber CS,Beaver,"$1,108,167.93",,,,,,,,,$40.00,,,,,,,,,,,"$171,616.93",,,,,,,"$936,511.00",,,,,,,,,
4,108057079,HOPE for Hyndman CS,Bedford,"$32,736.27",,,,,,,,,,,,,,,,,,,,"$4,577.25",,,,,,,"$20,385.00",,,,"$7,774.02",,,,,
4,114060392,I-LEAD Charter School,Berks,"$147,473.00",,,,,,,,,$280.00,,,,,,,,,,"$91,879.00","$8,986.00",,,,,,,"$34,558.00",,,,"$11,770.00",,,,,
4,108070001,Central PA Digital Learning Foundation CS,Blair,"$16,950.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,950.00",,,,,,,,,
4,122093460,Bucks County Montessori CS,Bucks,"$3,513.60",,,,,,,,,,,,,,,,,,,,"$3,513.60",,,,,,,,,,,,,,,,
4,122090001,Center for Student Learning CS at Pennsbury,Bucks,"$2,731.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,731.93",,,,,,
4,122093140,School Lane CS,Bucks,"$44,327.07",,,,,,,,,,,,,,,,,,,"$5,003.67","$20,349.40",,,,,,,"$18,974.00",,,,,,,,,
4,110143060,Centre Learning Community CS,Centre,"$1,814.00",,,,,,,,,,,,,,,,,,,,"$1,814.00",,,,,,,,,,,,,,,,
4,110143120,Nittany Valley CS,Centre,"$5,814.00",,,,,,,,,,,,,,,,,,,,$772.00,,,,,,,"$2,042.00",,,"$3,000.00",,,,,,
4,110143310,Wonderland CS,Centre,"$1,713.00",,,,,,,,,,,,,,,,,,,,"$1,713.00",,,,,,,,,,,,,,,,
4,110140001,Young Scholars of Central PA CS,Centre,"$14,448.00",,,,,,,,,,,,,,,,,,,,"$5,748.00",,,,,,,"$8,700.00",,,,,,,,,
4,124150002,21st Century Cyber CS,Chester,"$40,241.70",,,,,,,,,,,,,,,,,,,,"$14,495.70",,,,,,,"$25,746.00",,,,,,,,,
4,125230001,Achievement House CS,Chester,"$65,310.54",,,,,,,,,,,,,,,,,,,,"$1,137.54",,,,,,,"$14,173.00",,,"$50,000.00",,,,,,
4,124150003,Avon Grove CS,Chester,"$119,867.00",,,,,,,,,,,,,,,,,,,,"$29,185.00",,,,,,,"$90,682.00",,,,,,,,,
4,124152880,Chester Co Family Academy CS,Chester,"$3,945.47",,,,,,,,,,,,,,,,,,,,"$1,971.47",,,,,,,"$1,974.00",,,,,,,,,
4,124153320,Collegium CS,Chester,"$79,763.00",,,,,,,,,,,,,,,,,,,,"$48,767.00",,,,,,,,,,,,,,,,"$30,996.00"
4,124150004,Pennsylvania Leadership Charter School,Chester,"$60,560.00",,,,,,,,,,,,,,,,,,,,"$60,560.00",,,,,,,,,,,,,,,,
4,124153350,Renaissance Academy CS,Chester,"$33,473.00",,,,,,,,,,,,,,,,,,,,"$19,008.00",,,,,,,"$14,465.00",,,,,,,,,
4,101833400,Sugar Valley Rural CS,Clinton,"$56,828.59",,,,,,,,,,,,,,,,,,,"$48,604.44","$8,224.15",,,,,,,,,,,,,,,,
4,116493130,Susq-Cyber CS,Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,115227010,Capital Area School for the Arts Charter School,Dauphin,"$41,293.01",,,,,,,,,,,,,,,,,,,"$38,170.73","$3,122.28",,,,,,,,,,,,,,,,
4,115220002,Commonwealth Charter Academy CS,Dauphin,"$465,758.81",,,,,,,,,$40.00,,,,,,,,,,,"$190,536.57",,,,,,,"$270,631.00",,,"$4,551.24",,,,,,
4,115220001,Infinity CS,Dauphin,"$12,410.00",,,,,,,,,,,,,,,,,,,"$9,971.00","$2,439.00",,,,,,,,,,,,,,,,
4,115222343,Premier Arts and Science Charter School,Dauphin,"$22,858.00",,,,,,,,,,,,,,,,,,,"$22,858.00",,,,,,,,,,,,,,,,,
4,115227871,Reach Cyber CS,Dauphin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,115223050,Sylvan Heights Science CS,Dauphin,"$22,378.00",,,,,,,,,,,,,,,,,,,,"$3,791.00",,,,,,,"$18,587.00",,,,,,,,,
4,125232950,Chester Community CS,Delaware,"$796,832.52",,,,,,,,,,,,,,,,,,,"$432,297.01","$57,985.51",,,,,,,,,,"$306,550.00",,,,,,
4,125236827,Chester CS for the Arts,Delaware,"$149,880.71",,,,,,,,,,,,,,,,,,,"$82,743.07","$6,501.64",,,,,,,"$60,636.00",,,,,,,,,
4,125233517,Vision Academy Charter School,Delaware,"$30,530.00",,,,,,,,,,,,,,,,,,,"$27,199.00","$3,331.00",,,,,,,,,,,,,,,,
4,125230002,Widener Partnership CS,Delaware,"$106,989.18",,,,,,,,,,,,,,,,,,,"$63,000.00","$7,574.18",,,,,,,"$36,415.00",,,,,,,,,
4,105257512,Erie Rise Leadership Academy Charter School,Erie,"$90,360.00",,,,,,,,,,,,,,,,,,,"$48,797.00","$5,826.00",,,,,,,"$23,143.00",,,,"$12,594.00",,,,,
4,105250004,Montessori Regional CS,Erie,"$72,434.00",,,,,,,,,,,,,,,,,,,"$40,492.00","$8,220.00",,,,,,,"$23,722.00",,,,,,,,,
4,105250001,Perseus House CS of Excellence,Erie,"$295,886.37",,,,,,,,,,"$83,012.92",,,,,,,,,"$104,000.00","$11,000.00",,,,,,,"$95,990.00",,,"$1,883.45",,,,,,
4,105252920,Robert Benjamin Wiley Community CS,Erie,"$86,831.00",,,,,,,,,,,,,,,,,,,"$54,000.00",,,,,,,,"$32,831.00",,,,,,,,,
4,111440001,New Day Charter School,Huntingdon,"$36,006.16",,,,,,,,,,,,,,,,,,,"$21,383.88",$741.23,,,,,,,"$13,881.05",,,,,,,,,
4,111315438,Stone Valley Community CS,Huntingdon,"$10,979.62",,,,,,,,,,,,,,,,,,,,"$1,387.62",,,,,,,"$9,592.00",,,,,,,,,
4,119350001,Fell CS,Lackawanna,"$29,376.00",,,,,,,,,,,,,,,,,,,,$946.00,,,,,,,"$24,686.00",,,,"$3,744.00",,,,,
4,119355028,Howard Gardner Multiple Intelligence CS,Lackawanna,"$20,205.36",,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,498.00",,,,,,,,,"$5,707.36"
4,113362940,La Academia Partnership Charter School,Lancaster,"$35,879.25",,,,,,,,,,,,,,,,,,,"$32,276.43",,,,,,,,,,,,"$3,602.82",,,,,
4,121395927,Arts Academy CS,Lehigh,"$16,344.65",,,,,,,,,,,,,,,,,,,,"$6,973.65",,,,,,,"$9,371.00",,,,,,,,,
4,121399898,Arts Academy Elementary Charter School,Lehigh,"$7,453.20",,,,,,,,,,,,,,,,,,,,"$7,453.20",,,,,,,,,,,,,,,,
4,121394017,Circle of Seasons Charter School,Lehigh,"$4,172.38",,,,,,,,,,,,,,,,,,,,"$4,172.38",,,,,,,,,,,,,,,,
4,121398065,Executive Education Academy Charter School,Lehigh,"$152,793.00",,,,,,,,,,,,,,,,,,,"$138,943.00","$13,850.00",,,,,,,,,,,,,,,,
4,121395526,Innovative Arts Academy CS,Lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,175390169,Lincoln Leadership Academy Charter School,Lehigh,"$138,963.30",,,,,,,,,,,,,,,,,,,"$86,676.80","$11,131.50",,,,,,,"$41,155.00",,,,,,,,,
4,121393330,Roberto Clemente CS,Lehigh,"$85,459.00",,,,,,,,,,,,,,,,,,,"$52,394.00","$4,519.00",,,,,,,"$28,546.00",,,,,,,,,
4,121391526,Roberto Clemente Elementary Charter School,Lehigh,"$43,557.00",,,,,,,,,,,,,,,,,,,"$38,065.00","$5,492.00",,,,,,,,,,,,,,,,
4,188392660,Seven Generations Charter School,Lehigh,"$40,261.00",,,,,,,,,,,,,,,,,,,"$19,972.00","$7,036.00",,,,,,,"$13,253.00",,,,,,,,,
4,118400001,Bear Creek Community CS,Luzerne,"$116,333.93",,,,,,,,,,,,,,,,,,,"$50,498.70","$8,439.23",,,,,,,"$57,396.00",,,,,,,,,
4,104432830,Keystone Education Center CS,Mercer,"$57,598.56",,,,,,,,,,,,,,,,,,,"$29,375.72","$8,373.84",,,,,,,"$19,849.00",,,,,,,,,
4,120450003,Evergreen Community CS,Monroe,"$28,654.91",,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,673.00",,,"$19,981.91",,,,,,
4,126510020,Agora Cyber CS,Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,123460001,Pennsylvania Virtual CS,Montgomery,"$183,199.92",,,,,,,,,,,,,,,,,,,,"$46,860.92",,,,,,,"$136,339.00",,,,,,,,,
4,123463370,Souderton CS Collaborative,Montgomery,"$25,246.00",,,,,,,,,,,,,,,,,,,"$12,956.00","$3,999.00",,,,,,,,,,"$8,291.00",,,,,,
4,120480002,Lehigh Valley Academy Regional CS,Northampton,"$206,457.00",,,,,,,,,,,,,,,,,,,"$127,951.00","$30,118.00",,,,,,,"$48,388.00",,,,,,,,,
4,120483170,Lehigh Valley Charter High School for the Arts,Northampton,"$31,083.38",,,,,,,,,,,,,,,,,,,,"$31,083.38",,,,,,,,,,,,,,,,
4,139481451,Lehigh Valley Dual Language Charter School,Northampton,"$64,688.33",,,,,,,,,,,,,,,,,,,"$36,344.12","$8,153.21",,,,,,,"$20,191.00",,,,,,,,,
4,126514368,ACT Academy Cyber CS,Philadelphia,"$8,307.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,307.00",,,,,,,,,
4,126510015,Ad Prima CS,Philadelphia,"$125,811.00",,,,,,,,,,,,,,,,,,,"$89,131.00","$2,204.00",,,,,,,"$34,476.00",,,,,,,,,
4,126512990,Alliance for Progress CS,Philadelphia,"$101,633.00",,,,,,,,,,,,,,,,,,,"$60,349.00","$7,976.00",,,,,,,"$33,308.00",,,,,,,,,
4,104510394,Antonia Pantoja Community Charter School,Philadelphia,"$36,420.19",,,,,,,,,,,,,,,,,,,,"$13,934.97",,,,,,,,,,,"$22,485.22",,,,,
4,168518013,ARISE Academy Charter High School,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,181519176,ASPIRA Bilingual Cyber Charter School,Philadelphia,"$7,146.23",,,,,,,,,,,,,,,,,,,,"$7,146.23",,,,,,,,,,,,,,,,
4,126510010,Belmont Charter School,Philadelphia,"$135,281.00",,,,,,,,,,,,,,,,,,,"$85,915.00","$7,500.00",,,,,,,"$41,866.00",,,,,,,,,
4,185515523,Boys Latin of Philadelphia CS,Philadelphia,"$193,558.09",,,,,,,,,,,,,,,,,,,"$134,141.01",,,,,,,,"$38,932.00",,,,"$20,485.08",,,,,
4,126513190,Charter High School for Architecture and Design,Philadelphia,"$143,817.00",,,,,,,,,,,,,,,,,,,"$95,025.00",,,,,,,,"$48,279.00",,,$513.00,,,,,,
4,126513160,Christopher Columbus CS,Philadelphia,"$79,246.40",,,,,,,,,,,,,,,,,,,,"$15,870.40",,,,,,,,"$63,376.00",,,,,,,,
4,126512840,Community Academy of Philadelphia CS,Philadelphia,"$318,154.48",,,,,,,,,,,,,,,,,,,"$190,121.81","$21,790.37",,,,,,,"$102,297.00",,,"$3,945.30",,,,,,
4,126513470,Delaware Valley CHS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126510011,Discovery Charter School,Philadelphia,"$68,550.00",,,,,,,,,,,,,,,,,,,,"$12,469.00",,,,,,,"$56,081.00",,,,,,,,,
4,177518712,Eastern University Academy Charter School,Philadelphia,"$104,541.00",,,,,,,,,,,,,,,,,,,"$60,008.00","$7,061.00",,,,,,,"$31,682.00",,,,"$5,790.00",,,,,
4,126513440,Esperanza Academy Charter School,Philadelphia,"$402,959.00",,,,,,,,,,,"-$23,754.00",,,,,,,,"$287,723.00","$35,739.00",,,,,,,"$68,208.00",,,,"$35,043.00",,,,,
4,126511563,Esperanza Cyber CS,Philadelphia,"$10,550.00",,,,,,,,,,,,,,,,,,,,$164.00,,,,,,,"$10,386.00",,,,,,,,,
4,126513100,Eugenio Maria De Hostos CS,Philadelphia,"$36,912.86",,,,,,,,,,,,,,,,,,,,"$8,784.00",,,,,,,,,,,"$28,128.86",,,,,
4,100510000,First Philadelphia Preparatory Charter School,Philadelphia,"$381,803.00",,,,,,,,,,,,,,,,,,,"$264,660.00","$37,400.00",,,,,,,"$79,743.00",,,,,,,,,
4,126510021,Folk Arts-Cultural Treasures CS,Philadelphia,"$116,075.00",,,,,,,,,,,,,,,,,,,"$65,659.00","$9,059.00",,,,,,,"$41,357.00",,,,,,,,,
4,147513703,Franklin Towne Charter Elementary School,Philadelphia,"$103,359.00",,,,,,,,,,,,,,,,,,,,"$14,997.00",,,,,,,"$71,973.00",,,,"$16,389.00",,,,,
4,126513450,Franklin Towne CHS,Philadelphia,"$120,437.00",,,,,,,,,,,,,,,,,,,,"$19,247.00",,,,,,,"$79,997.00",,,,"$21,193.00",,,,,
4,126518547,Frederick Douglass Mastery Charter School,Philadelphia,"$100,006.00",,,,,,,,,,,,,,,,,,,,"$14,663.00",,,,,,,"$66,001.00",,,,"$19,342.00",,,,,
4,126513270,Freire CS,Philadelphia,"$255,686.00",,,,,,,,,,,,,,,,,,,"$179,628.00",,,,,,,,"$76,058.00",,,,,,,,,
4,126513380,Global Leadership Academy CS,Philadelphia,"$67,118.00",,,,,,,,,,,,,,,,,,,,"$10,000.00",,,,,,,"$57,118.00",,,,,,,,,
4,126518004,Global Leadership Academy CS Southwest at Huey,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126510005,Green Woods CS,Philadelphia,"$42,411.00",,,,,,,,,,,,,,,,,,,,"$12,439.00",,,,,,,"$29,972.00",,,,,,,,,
4,126512850,Harambee Institute of Science and Technology CS,Philadelphia,"$93,596.00",,,,,,,,,,,,,,,,,,,"$56,000.00","$2,376.00",,,,,,,"$35,220.00",,,,,,,,,
4,126512980,Imhotep Institute CHS,Philadelphia,"$202,292.00",,,,,,,,,,,,,,,,,,,"$124,520.00","$10,353.00",,,,,,,"$59,369.00",,,,"$8,050.00",,,,,
4,126513510,Independence CS,Philadelphia,"$192,319.00",,,,,,,,,,,,,,,,,,,"$108,065.00","$19,431.00",,,,,,,"$64,823.00",,,,,,,,,
4,126512039,Independence CS West,Philadelphia,"$40,375.00",,,,,,,,,,,,,,,,,,,"$37,375.00","$3,000.00",,,,,,,,,,,,,,,,
4,126513070,Inquiry Charter School,Philadelphia,"$10,144.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,144.00",,,,,,,,,
4,133513315,John B Stetson Charter School,Philadelphia,"$40,365.81",,,,,,,,,,,,,,,,,,,,"$14,989.59",,,,,,,,,,,"$25,376.22",,,,,
4,182514568,Keystone Academy Charter School,Philadelphia,"$121,064.00",,,,,,,,,,,,,,,,,,,"$78,675.00","$6,277.00",,,,,,,"$36,112.00",,,,,,,,,
4,126510017,Khepera CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126514864,KIPP DuBois Charter School,Philadelphia,"$122,152.00",,,,,,,,,,,,,,,,,,,"$89,363.00","$2,407.00",,,,,,,,,,"$30,382.00",,,,,,
4,126510013,KIPP Philadelphia Charter School,Philadelphia,"$124,472.00",,,,,,,,,,,,,,,,,,,"$52,441.00","$25,289.00",,,,,,,,,,"$46,742.00",,,,,,
4,126515492,KIPP West Philadelphia CS,Philadelphia,"$12,290.00",,,,,,,,,,,,,,,,,,,"$12,290.00",,,,,,,,,,,,,,,,,
4,172510793,KIPP West Philadelphia Preparatory Charter School,Philadelphia,"$86,789.00",,,,,,,,,,,,,,,,,,,"$50,486.00","$8,279.00",,,,,,,,,,"$28,024.00",,,,,,
