Cat,AUN,school_district,county,total_state_rev,bef,formula_funding,bef_soc_sec_2122,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Vocational Education 7220,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",School Safety and Security Grants 7361,Other Safe Schools Grants 7369,Vocational Training of the Unemployed 7400,Project 720/High School Reform 7503,Ready to Learn Block Grant 7505,PAsmart Grants 7506,Supplemental Equipment Grants 7509,Continuity of Education and Equity Grants 7521,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
4,124150002,21st Century Cyber CS,Chester,"$69,556.20",,,,,,,,,,,,,,,,,,,,"$43,810.20",,,,,,"$25,746.00",,,,,,,,,,
4,125230001,Achievement House CS,Chester,"$26,530.00",,,,,,,,,,,,,,,,,,,,"$12,357.00",,,,,,"$14,173.00",,,,,,,,,,
4,124150003,Avon Grove CS,Chester,"$124,493.00",,,,,,,,,,,,,,,,,,,,"$33,811.00",,,,,,"$90,682.00",,,,,,,,,,
4,124152880,Chester Co Family Academy CS,Chester,"$2,288.00",,,,,,,,,,,,,,,,,,,,,,,,,,$987.00,,,,,"$1,301.00",,,,,
4,124153320,Collegium CS,Chester,"$33,634.00",,,,,,,,,,,,,,,,,,,,"$2,872.00",,,,,,"$30,762.00",,,,,,,,,,
4,124152637,Insight PA Cyber CS,Chester,"$60,551.00",,,,,,,,,,,,,,,,,,,,"$60,551.00",,,,,,,,,,,,,,,,
4,124150004,Pennsylvania Leadership CS,Chester,"$96,775.00",,,,,,,,,,,,,,,,,,,,"$96,775.00",,,,,,,,,,,,,,,,
4,124153350,Renaissance Academy CS,Chester,"$36,290.00",,,,,,,,,,,,,,,,,,,,"$20,148.00",,"$1,677.00",,,,"$14,465.00",,,,,,,,,,
4,101833400,Sugar Valley Rural CS,Clinton,"$114,522.29",,,,,,,,,,,,,,,,,,,"$105,365.33","$9,156.96",,,,,,,,,,,,,,,,
4,116493130,Susq-Cyber CS,Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,115227010,Capital Area School for the Arts CS,Dauphin,"$24,173.44",,,,"$7,023.29",,,,,,,,,,,,,,,"$13,599.95","$3,550.20",,,,,,,,,,,,,,,,
4,115220002,Commonwealth Charter Academy CS,Dauphin,"$435,987.43",,,,,,,,,,,,,,,,,,,,"$156,390.53",,,,,,"$270,631.00",,,,"$8,965.90",,,,,,
4,115220001,Infinity CS,Dauphin,"$4,698.00",,,,,,,,,,,,,,,,,,,,"$4,698.00",,,,,,,,,,,,,,,,
4,115227398,Pennsylvania STEAM Academy CS,Dauphin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,115222343,Premier Arts and Science CS,Dauphin,"$31,483.09",,,,,,,,,,,,,,,,,,,"$21,941.63","$3,886.08",,,,,,,,,,,"$5,655.38",,,,,
4,115227871,Reach Cyber CS,Dauphin,"$141,137.61",,,,,,,,,,,,,,,,,,,,"$135,470.09",,,,,,,,,,"$3,750.00",,,,,,"$1,917.52"
4,115223050,Sylvan Heights Science CS,Dauphin,"$22,134.00",,,,,,,,,,,,,,,,,,,,"$3,547.00",,,,,,"$18,587.00",,,,,,,,,,
4,125236827,Chester Charter Scholars Academy CS,Delaware,"$162,211.00",,,,,,,,,,,,,,,,,,,"$110,121.00","$9,435.00",,,,,,"$30,318.00",,,,,"$12,337.00",,,,,
4,125232950,Chester Community CS,Delaware,"$1,134,540.84",,,,,,,,,,,,,,,,,,,"$692,995.27","$79,102.53",,"$55,893.04",,,,"$306,550.00",,,,,,,,,,
4,125233517,Vision Academy CS,Delaware,"$9,961.00",,,,,,,,,,,,,,,,,,,"-$3,796.00","$6,809.00",,,,,,,,,,,"$6,948.00",,,,,
4,125230002,Widener Partnership CS,Delaware,"$20,635.15",,,,,,,,,,,,,,,,,,,"-$1,620.27","$1,171.80",,,,,,"$21,083.62",,,,,,,,,,
4,105257512,Erie Rise Leadership Academy CS,Erie,"$165,790.00",,,,,,,,,,,,,,,,,,,"$47,656.00","$6,938.00",,,,"$12,034.00",,"$23,143.00","$65,668.00",,,,"$10,351.00",,,,,
4,105250004,Montessori Regional CS,Erie,"$33,734.00",,,,,,,,,,,,,,,,,,,,"$10,012.00",,,,,,"$23,722.00",,,,,,,,,,
4,105250001,Perseus House CS of Excellence,Erie,"$238,590.87",,,,,,,,,,"$71,671.44",,,,,,,,,"$106,200.98","$12,199.07",,,,,,"$47,995.00",,,,$524.38,,,,,,
4,105252920,Robert Benjamin Wiley Community CS,Erie,"$111,083.14",,,,,,,,,,,,,,,,,,,"$70,153.47","$8,098.67",,,,,,"$32,831.00",,,,,,,,,,
4,111440001,New Day CS,Huntingdon,"$10,844.14",,,,,,,,,,,,,,,,,,,,"$2,691.14",,,,,,"$8,153.00",,,,,,,,,,
4,111315438,Stone Valley Community CS,Huntingdon,"$17,999.92",,,,,,,,,,,,,,,,,,,,"$1,537.20",,,,,,"$4,796.00","$11,666.72",,,,,,,,,
4,119350001,Fell CS,Lackawanna,"$14,539.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$12,343.00",,,,,"$2,196.00",,,,,
4,119355028,Howard Gardner Multiple Intelligence CS,Lackawanna,"$14,666.93",,,,,,,,,,,,,,,,,,,,"$5,509.23",,,,,,"$7,249.00",,,,,"$1,908.70",,,,,
4,113362940,La Academia Partnership CS,Lancaster,"$64,414.00",,,,,,,,,,,,,,,,,,,"$34,243.00",,,,,,,"$14,777.00",,,,,"$15,394.00",,,,,
4,121395927,Arts Academy CS,Lehigh,"$38,260.33",,,,,,,,,,,,,,,,,,,"$23,089.33","$5,800.00",,,,,,"$9,371.00",,,,,,,,,,
4,121399898,Arts Academy Elementary CS,Lehigh,"$62,006.40",,,,,,,,,,,,,,,,,,,"$54,483.94","$7,522.46",,,,,,,,,,,,,,,,
4,121394017,Circle of Seasons CS,Lehigh,"$18,650.98",,,,,,,,,,,,,,,,,,,,"$6,111.54",,,,,,"$12,539.44",,,,,,,,,,
4,121398065,Executive Education Academy CS,Lehigh,"$222,318.00",,,,,,,,,,,,,,,,,,,"$197,673.00","$24,645.00",,,,,,,,,,,,,,,,
4,121395526,Innovative Arts Academy CS,Lehigh,"$60,688.80",,,,,,,,,,,,,,,,,,,"$49,417.95","$11,270.85",,,,,,,,,,,,,,,,
4,175390169,Lincoln Leadership Academy CS,Lehigh,"$211,202.99",,,,,,,,,,,,,,,,,,,"$131,744.45","$22,251.08",,,,,,"$41,155.00",,,,,"$16,052.46",,,,,
4,121393330,Roberto Clemente CS,Lehigh,"$147,406.00",,,,,,,,,$40.00,,,,,,,,,,"$91,075.00","$11,715.00",,,,,,"$28,546.00",,,,,"$16,030.00",,,,,
4,188392660,Seven Generations CS,Lehigh,"$17,988.00",,,,,,,,,,,,,,,,,,,,"$4,735.00",,,,,,"$13,253.00",,,,,,,,,,
4,118400001,Bear Creek Community CS,Luzerne,"$105,581.79",,,,,,,,,,,,,,,,,,,"$58,176.08","$9,316.71",,,,,,"$33,089.00",,,,"$5,000.00",,,,,,
4,104432830,Keystone Education Center CS,Mercer,"$80,754.88",,,,,,,,,,,,,,,,,,,"$19,389.07","$7,027.20",,"$24,489.61",,,,"$19,849.00",,,,"$10,000.00",,,,,,
4,120450003,Evergreen Community CS,Monroe,"$6,063.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$4,274.00",,,,"$1,789.00",,,,,,
4,126510020,Agora Cyber CS,Montgomery,"$468,360.00",,,,,,,,,,,,,,,,,,,,"$111,796.00",,,"$30,456.00",,,"$173,833.00",,,,"$152,275.00",,,,,,
4,123460001,Pennsylvania Virtual CS,Montgomery,"$206,546.00",,,,,,,,,,,,,,,,,,,,"$70,207.00",,,,,,"$136,339.00",,,,,,,,,,
4,123463370,Souderton CS Collaborative,Montgomery,"$25,769.00",,,,,,,,,,,,,,,,,,,"$14,729.00","$4,249.00",,,,,,,,,,"$6,791.00",,,,,,
4,120486892,Easton Arts Academy Elementary CS,Northampton,"$32,428.00",,,,,,,,,,,,,,,,,,,"$26,883.00","$5,545.00",,,,,,,,,,,,,,,,
4,120480002,Lehigh Valley Academy Regional CS,Northampton,"$223,113.00",,,,,,,,,,,,,,,,,,,"$141,374.00","$33,351.00",,,,,,"$48,388.00",,,,,,,,,,
4,120483170,Lehigh Valley Charter High School for the Arts,Northampton,"$95,343.04",,,,,,,,,,,,,,,,,,,"$62,615.37","$11,435.67",,,,,,"$21,292.00",,,,,,,,,,
4,139481451,Lehigh Valley Dual Language CS,Northampton,"$25,668.00",,,,,,,,,,,,,,,,,,,,"$5,477.00",,,,,,"$20,191.00",,,,,,,,,,
4,126510015,Ad Prima CS,Philadelphia,"$142,508.00",,,,,,,,,,,,,,,,,,,"$83,032.00",,,"$25,000.00",,,,"$34,476.00",,,,,,,,,,
4,126512990,Alliance for Progress CS,Philadelphia,"$111,270.00",,,,,,,,,,,,,,,,,,,"$66,754.00","$11,208.00",,,,,,"$33,308.00",,,,,,,,,,
4,104510394,Antonia Pantoja Community CS,Philadelphia,"$25,776.00",,,,,,,,,,,,,,,,,,,,"$12,790.00",,,,,,,,,,,"$12,986.00",,,,,
4,181519176,ASPIRA Bilingual Cyber CS,Philadelphia,"$8,215.00",,,,,,,,,,,,,,,,,,,,"$8,215.00",,,,,,,,,,,,,,,,
4,126510010,Belmont CS,Philadelphia,"$791,138.00",,,,,,,,,,,,,,,,,,,"$67,968.00","$16,998.00",,,,,,"$41,866.00",,,,,"$33,835.00",,,,,"$630,471.00"
4,168513758,Bluford CS,Philadelphia,"$63,783.00",,,,,,,,,,,,,,,,,,,,"$8,844.00",,,,,,"$40,623.00",,,,,"$14,316.00",,,,,
4,185515523,Boys Latin of Philadelphia CS,Philadelphia,"$225,550.00",,,,,,,,,,,,,,,,,,,"$138,477.00","$30,524.00",,,,,,"$38,932.00",,,,,"$17,617.00",,,,,
4,126513160,Christopher Columbus CS,Philadelphia,"$79,673.76",,,,,,,,,,,,,,,,,,,,"$16,297.76",,,,,,"$63,376.00",,,,,,,,,,
4,126512840,Community Academy of Philadelphia CS,Philadelphia,"$337,604.00",,,,,,,,,,,,,,,,,,,"$179,727.00","$22,454.00",,,,,,"$102,297.00",,,,,"$33,126.00",,,,,
4,103519376,Daroff CS,Philadelphia,"$76,080.00",,,,,,,,,,,,,,,,,,,,"$10,106.00",,,,,,"$50,218.00",,,,,"$15,756.00",,,,,
4,126516724,Deep Roots CS,Philadelphia,"$56,742.00",,,,,,,,,,,,,,,,,,,"$50,795.00","$5,947.00",,,,,,,,,,,,,,,,
4,126510011,Discovery CS,Philadelphia,"$67,305.00",,,,,,,,,,,,,,,,,,,,"$11,224.00",,,,,,"$56,081.00",,,,,,,,,,
4,126513440,Esperanza Academy CS,Philadelphia,"$327,681.00",,,,,,,,,,,,,,,,,,,"$201,508.00","$25,802.00",,,,,,"$68,208.00",,,,,"$32,163.00",,,,,
4,126511563,Esperanza Cyber CS,Philadelphia,"$10,386.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$10,386.00",,,,,,,,,,
4,126513100,Eugenio Maria De Hostos CS,Philadelphia,"$23,609.00",,,,,,,,,,,,,,,,,,,,"$9,122.00",,,,,,,,,,,"$14,487.00",,,,,
4,100510000,First Philadelphia Preparatory CS,Philadelphia,"$362,820.00",,,,,,,,,,,,,,,,,,,"$249,077.00","$34,000.00",,,,,,"$79,743.00",,,,,,,,,,
4,126510021,Folk Arts-Cultural Treasures CS,Philadelphia,"$114,964.00",,,,,,,,,,,,,,,,,,,"$64,842.00","$8,707.00",,,,,,"$41,357.00",,,,$58.00,,,,,,
4,147513703,Franklin Towne Charter Elementary School,Philadelphia,"$89,365.00",,,,,,,,,,,,,,,,,,,,"$17,392.00",,,,,,"$71,973.00",,,,,,,,,,
4,126513450,Franklin Towne CHS,Philadelphia,"$102,517.00",,,,,,,,,,,,,,,,,,,,"$22,520.00",,,,,,"$79,997.00",,,,,,,,,,
4,126518547,Frederick Douglass Mastery CS,Philadelphia,"$82,877.00",,,,,,,,,,,,,,,,,,,,"$16,876.00",,,,,,"$66,001.00",,,,,,,,,,
4,126513270,Freire CS,Philadelphia,"$234,297.01",,,,,,,,,,,,,,,,,,,"$154,007.59","$4,231.42",,,,,,"$76,058.00",,,,,,,,,,
4,126513380,Global Leadership Academy CS,Philadelphia,"$70,060.00",,,,,,,,,,,,,,,,,,,,"$12,942.00",,,,,,"$57,118.00",,,,,,,,,,
4,126518004,Global Leadership Academy CS Southwest at Huey,Philadelphia,"$10,724.00",,,,,,,,,,,,,,,,,,,,"$10,724.00",,,,,,,,,,,,,,,,
4,126510005,Green Woods CS,Philadelphia,"$48,324.00",,,,,,,,,,,,,,,,,,,,"$12,535.00",,,,,,"$29,972.00",,,,,"$5,817.00",,,,,
4,126512850,Harambee Institute of Science and Technology CS,Philadelphia,"$306,946.00",,,,,,,,,,,,,,,,,,,,"$11,271.00",,,,,,"$35,220.00",,,,,,,,,,"$260,455.00"
4,126512980,Imhotep Institute CHS,Philadelphia,"$70,118.00",,,,,,,,,,,,,,,,,,,,"$10,749.00",,,,,,"$59,369.00",,,,,,,,,,
4,126513510,Independence CS,Philadelphia,"$182,939.00",,,,,,,,,,,,,,,,,,,"$101,725.00","$16,391.00",,,,,,"$64,823.00",,,,,,,,,,
4,126512039,Independence CS West,Philadelphia,"$107,518.00",,,,,,,,,,,,,,,,,,,"$97,391.00","$10,127.00",,,,,,,,,,,,,,,,
4,126513070,Inquiry CS,Philadelphia,"$54,591.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$10,144.00",,,,,"$44,447.00",,,,,
4,133513315,John B Stetson CS,Philadelphia,"$28,606.00",,,,,,,,,,,,,,,,,,,,"$14,958.00",,,,,,,,,,,"$13,648.00",,,,,
4,182514568,Keystone Academy CS,Philadelphia,"$131,672.00",,,,,,,,,,,,,,,,,,,"$81,337.00","$14,223.00",,,,,,"$36,112.00",,,,,,,,,,
4,126514864,KIPP DuBois CS,Philadelphia,"$100,672.00",,,,,,,,,,,,,,,,,,,"$91,194.00","$9,478.00",,,,,,,,,,,,,,,,
4,126514059,KIPP North Philadelphia CS,Philadelphia,"$16,405.00",,,,,,,,,,,,,,,,,,,,"$16,405.00",,,,,,,,,,,,,,,,
4,126510013,KIPP Philadelphia CS,Philadelphia,"$93,289.00",,,,,,,,,,,,,,,,,,,,"$16,165.00",,,,,,,,,,"$77,124.00",,,,,,
4,126515492,KIPP West Philadelphia CS,Philadelphia,"$157,583.00",,,,,,,,,,,,,,,,,,,"$138,566.00","$19,017.00",,,,,,,,,,,,,,,,
4,126513110,Laboratory CS,Philadelphia,"$105,777.00",,,,,,,,,,,,,,,,,,,"$64,000.00","$6,296.00",,,,,,"$35,481.00",,,,,,,,,,
4,126519476,Lindley Academy CS at Birney,Philadelphia,"$59,456.00",,,,,,,,,,,,,,,,,,,,"$3,185.00",,,,,,"$56,271.00",,,,,,,,,,
4,126513480,Mariana Bracetti Academy CS,Philadelphia,"$343,093.00",,,,,,,,,,,,,,,,,,,"$212,127.00","$26,061.00",,,,,,"$104,125.00",,,,$780.00,,,,,,
4,126510014,Maritime Academy CS,Philadelphia,"$93,172.24",,,,,,,,,,,,,,,,,,,,"$13,686.74",,,,,,"$64,878.00",,,,,"$14,607.50",,,,,
4,126513150,MAST Community CS,Philadelphia,"$327,762.00",,,,,,,,,,,,,,,,,,,"$199,651.00","$27,377.00",,,,,,"$100,734.00",,,,,,,,,,
4,126513117,MaST Community CS II,Philadelphia,"$250,845.00",,,,,,,,,,,,,,,,,,,"$210,519.00","$40,326.00",,,,,,,,,,,,,,,,
4,126511624,MaST Community CS III,Philadelphia,"$153,911.00",,,,,,,,,,,,,,,,,,,"$131,859.00","$22,052.00",,,,,,,,,,,,,,,,
4,126510002,Mastery CHS-Lenfest Campus,Philadelphia,"$55,765.00",,,,,,,,,,,,,,,,,,,,"$12,614.00",,,,,,"$43,151.00",,,,,,,,,,
4,126518118,Mastery CS John Wister Elementary,Philadelphia,"$12,732.00",,,,,,,,,,,,,,,,,,,,"$12,732.00",,,,,,,,,,,,,,,,
4,126519644,Mastery CS-Cleveland Elementary,Philadelphia,"$95,588.00",,,,,,,,,,,,,,,,,,,,"$18,446.00",,,,,,"$58,533.00",,,,,"$18,609.00",,,,,
4,126511748,Mastery CS-Clymer Elementary,Philadelphia,"$56,251.00",,,,,,,,,,,,,,,,,,,,"$11,120.00",,,,,,"$45,131.00",,,,,,,,,,
4,126518795,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,"$39,350.00",,,,,,,,,,,,,,,,,,,,"$16,405.00",,"$22,442.00",,,,,,,,,$503.00,,,,,
4,126513734,Mastery CS-Gratz Campus,Philadelphia,"$228,548.00",,,,,,,"$87,638.00",,,,,,,,,,,,,"$2,345.00",,,,,,"$93,565.00",,,,"$45,000.00",,,,,,
4,126513290,Mastery CS-Hardy Williams,Philadelphia,"$280,260.00",,,,,,,,,,,,,,,,,,,"$167,447.00","$33,361.00",,,,,,"$79,452.00",,,,,,,,,,
4,126516457,Mastery CS-Harrity Campus,Philadelphia,"$93,101.00",,,,,,,,,,,,,,,,,,,,"$21,475.00",,,,,,"$71,626.00",,,,,,,,,,
4,126519433,Mastery CS-Mann Campus,Philadelphia,"$60,569.00",,,,,,,,,,,,,,,,,,,,"$14,226.00",,,,,,"$46,343.00",,,,,,,,,,
4,151514721,Mastery CS-Pickett Campus,Philadelphia,"$219,837.00",,,,,,,,,,,,,,,,,,,"$134,841.00","$23,205.00",,,,,,"$61,791.00",,,,,,,,,,
4,126510022,Mastery CS-Shoemaker Campus,Philadelphia,"$203,945.00",,,,,,,,,,,,,,,,,,,"$124,538.00","$19,620.00",,,,,,"$59,787.00",,,,,,,,,,
4,126517286,Mastery CS-Smedley Campus,Philadelphia,"$105,075.00",,,,,,,,,,,,,,,,,,,,"$15,127.00",,,,,,"$61,011.00",,,,,"$28,937.00",,,,,
4,126510023,Mastery CS-Thomas Campus,Philadelphia,"$263,460.00",,,,,,,,,,,,,,,,,,,"$186,213.00","$25,006.00",,,,,,"$52,241.00",,,,,,,,,,
4,126517643,Mastery Prep Elementary CS,Philadelphia,"$67,118.00",,,,,,,,,,,,,,,,,,,"$54,964.00","$12,154.00",,,,,,,,,,,,,,,,
4,126513230,Math Civics and Sciences CS,Philadelphia,"$234,799.91",,,,,,,,,,,,,,,,,,,"$138,958.00","$18,289.91",,,,,,"$77,552.00",,,,,,,,,,
4,126519392,Memphis Street Academy CS @ JP Jones,Philadelphia,"$68,241.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$68,241.00",,,,,,,,,,
4,126513000,Multicultural Academy CS,Philadelphia,"$72,462.00",,,,,,,,,,,,,,,,,,,"$46,157.00","$6,603.00",,,,,,"$19,702.00",,,,,,,,,,
4,126513420,New Foundations CS,Philadelphia,"$301,850.00",,,,,,,,,,,,,,,,,,,"$202,205.00","$13,937.00",,,,,,"$85,708.00",,,,,,,,,,
4,126510019,Northwood Academy CS,Philadelphia,"$76,424.65",,,,,,,,,,,,,,,,,,,,"$11,712.65",,,,,,"$64,712.00",,,,,,,,,,
4,126513452,Olney Charter High School,Philadelphia,"$43,843.00",,,,,,,,,,,,,,,,,,,,"$32,756.00",,,,,,,,,,,"$11,087.00",,,,,
4,173515368,Pan American Academy CS,Philadelphia,"$194,368.00",,,,,,,,,,,,,,,,,,,"$102,511.00","$13,164.00",,,,,,"$64,568.00",,,,,"$14,125.00",,,,,
4,126510004,People for People CS,Philadelphia,"$141,471.00",,,,,,,,,,,,,,,,,,,"$72,350.00","$9,508.00",,,,,,"$45,506.00",,,,,"$14,107.00",,,,,
4,126513280,Philadelphia Academy CS,Philadelphia,"$278,299.16",,,,,,,,,,,,,,,,,,,"$167,260.46","$22,122.70",,,,,,"$88,916.00",,,,,,,,,,
4,126510009,Philadelphia Electrical & Tech CHS,Philadelphia,"$174,073.00",,,,,,,,,,,,,,,,,,,"$113,755.00","$11,808.00",,,,,,"$48,510.00",,,,,,,,,,
4,126510929,Philadelphia Hebrew Public CS,Philadelphia,"$85,362.00",,,,,,,,,,,,,,,,,,,"$47,642.00","$1,967.00",,"$24,971.00",,,,,,,,,"$10,782.00",,,,,
4,126510016,Philadelphia Montessori CS,Philadelphia,"$22,040.00",,,,,,,,,,,,,,,,,,,"$6,765.00",$875.00,,,,,,"$14,400.00",,,,,,,,,,
4,126513400,Philadelphia Performing Arts CS,Philadelphia,"$471,093.00",,,,,,,,,,,,,,,,,,,"$344,835.00","$44,410.00",,,,,,"$81,848.00",,,,,,,,,,
4,126512960,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,"$165,607.08",,,,,,,,,,,,,,,,,,,"$103,838.24","$14,901.84",,,,,,"$46,867.00",,,,,,,,,,
4,126510008,Richard Allen Preparatory CS,Philadelphia,"$125,078.00",,,,,,,,,,,,,,,,,,,"$72,666.00","$7,236.00",,,,,,"$37,422.00",,,,,"$7,754.00",,,,,
4,126510001,Russell Byers CS,Philadelphia,"$128,458.00",,,,,,,,,,,,,,,,,,,"$66,479.00","$13,160.00",,,,,,"$41,095.00",,,,,"$7,724.00",,,,,
4,114514135,Sankofa Freedom Academy CS,Philadelphia,"$60,198.00",,,,,,,,,,,,,,,,,,,,"$12,192.00",,,,,,"$48,006.00",,,,,,,,,,
4,108515107,Southwest Leadership Academy CS,Philadelphia,"$142,413.00",,,,,,,,,,,,,,,,,,,"$92,512.00","$12,664.00",,,,,,"$37,237.00",,,,,,,,,,
4,192518422,Tacony Academy CS,Philadelphia,"$243,384.00",,,,,,,,,,,,,,,,,,,"$152,846.00","$20,000.00",,,,,,"$70,538.00",,,,,,,,,,
4,126511530,TECH Freire CS,Philadelphia,"$93,813.18",,,,,,,,,,,,,,,,,,,"$84,535.08","$9,278.10",,,,,,,,,,,,,,,,
4,126515691,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,"$326,161.00",,,,,,,,,,,,,,,,,,,,"$18,653.00",,"$232,698.00",,,,"$74,810.00",,,,,,,,,,
4,126512674,Universal Alcorn CS,Philadelphia,"$22,366.00",,,,,,,,,,,,,,,,,,,,"$8,752.00",,,,,,,,,,,"$13,614.00",,,,,
4,126519434,Universal Audenried CS,Philadelphia,"$486,435.00",,,,,,,"$423,128.00",,,,,,,,,,,,,"$9,008.00",,,,,,"$45,169.00",,,,,"$9,130.00",,,,,
4,126517442,Universal Creighton CS,Philadelphia,"$72,490.90",,,,,,,,,,,,,,,,,,,,"$11,282.90",,,,,,"$61,208.00",,,,,,,,,,
4,126513210,Universal Institute CS,Philadelphia,"$235,852.00",,,,,,,,,,,,,,,,,,,"$75,672.00","$10,223.00",,,,,,"$53,218.00",,,,,"$96,739.00",,,,,
4,126513415,Universal Vare CS,Philadelphia,"$42,454.00",,,,,,,,,,,,,,,,,,,,"$3,714.00",,,,,,"$33,202.00",,,,,"$5,538.00",,,,,
4,126513020,West Oak Lane CS,Philadelphia,"$231,753.00",,,,,,,,,,,,,,,,,,,"$128,357.00","$27,260.00",,,,,,"$76,136.00",,,,,,,,,,
4,126510006,West Phila. Achievement CES,Philadelphia,"$2,347,192.00",,,,"$2,265,288.00",,,,,,,,,,,,,,,,"$14,378.00",,,,,,"$52,811.00",,,,,"$14,715.00",,,,,
4,126510007,Wissahickon CS,Philadelphia,"$196,893.00",,,,,,,,,,,,,,,,,,,"$121,523.00","$17,192.00",,,,,,"$37,460.00",,,,,"$20,718.00",,,,,
4,126513250,Young Scholars CS,Philadelphia,"$104,405.00",,,,,,,,,,,,,,,,,,,"$40,455.00","$5,571.00",,,"$15,000.00",,,"$20,968.00",,,,,"$22,411.00",,,,,
4,126512870,Youth Build Phila CS,Philadelphia,"$43,700.51",,,,,,,,,,,,,,,,,,,"$27,919.51",,,,,,,"$15,781.00",,,,,,,,,,
4,129544907,Gillingham Charter School,Schuylkill,"$56,560.00",,,,,,,,,,,,,,,,,,,"$34,099.00","$3,742.00",,,,,,"$14,971.00",,,,,"$3,748.00",,,,,
4,105620001,Tidioute Community CS,Warren,"$41,640.81",,,,,,,,,,,,,,,,,,,,"$5,690.81",,,,,,"$35,950.00",,,,,,,,,,
4,107653040,Dr Robert Ketterer CS Inc,Westmoreland,"$24,300.00",,,,,,,,,,,,,,,,,,,"$16,800.00","$7,500.00",,,,,,,,,,,,,,,,
4,112673300,Crispus Attucks CS,York,"$80,430.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$9,494.00",,,,"$70,000.00",$936.00,,,,,
4,112673500,Lincoln CS,York,"$195,921.10",,,,,,,,,,,,,,,,,,,"$93,346.56","$16,463.42",,,,,,"$66,679.00",,,,,"$19,432.12",,,,,
4,189670676,York Academy Regional CS,York,"$227,413.46",,,,,,,,,,,,,,,,,,,"$191,768.52","$16,653.00",,,,,,"$18,960.00",,,,$31.94,,,,,,
6,113363705,Lancaster County Academy,Lancaster,"$10,381.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,381.56",,,,
6,112679205,York Adams Academy,York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,School District,,"$12,496,324,691.41","$7,025,612,839.12","$6,531,391,225.36","$494,221,613.76","$17,188.66","$31,745,632.98","$3,033,555.51","$14,187,071.62","$81,820.00","$51,735.24","$5,066.00","$1,152,935,098.49","$19,304,289.18","$448,244.09","$2,109.00","$85,235,731.67","$22,042,767.30","$452,053,666.38","$59,660,949.44","$259,879,464.95","$28,803,053.21","$533,430,730.90","$14,199,956.79","$3,809,243.56","$12,826.18","$259,475.74","$267,117,878.00","$1,917,472.44","$1,408,895.43","$37,233.44","$7,291,860.15",$0.00,"$1,366,517.69","$2,509,987,214.46","$158,701.38","$6,362.00","$220,040.41"
,,AVTS / CTC,,"$138,603,551.83",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$63,514,133.99",$0.00,$0.00,"$174,912.00",$0.00,$0.00,"$78,088.00",$0.00,$0.00,"$27,812.00",$0.00,$0.00,$0.00,"$100,811.19",$0.00,"$112,779.00","$149,818.40",$0.00,$0.00,$0.00,"$25,892.46","$4,433,811.83","$203,424.00","$3,865,030.03",$0.00,"$12,023,860.31","$53,891,739.62","$1,439.00",$0.00,$0.00
,,Charter School,,"$23,389,272.18",$0.00,$0.00,$0.00,"$2,272,311.29",$0.00,$0.00,"$510,766.00",$0.00,$400.00,"$71,671.44",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,392,558.35","$2,751,680.47",$0.00,"$424,004.65","$45,456.00","$12,034.00",$0.00,"$6,797,875.06","$89,001.72",$0.00,$0.00,"$435,075.22","$693,594.46",$0.00,$0.00,$0.00,$0.00,"$892,843.52"
