Ctgy,AUN,school_district,county,total_local_rev,real_estate_revenue,Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,General Business Taxes 6165,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Current Mercantile Taxes 6169,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from District Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Intermediate Sources 6829,Federal Revenue from Other PA Public Schools  6831,Federal IDEA Revenue Received as Pass Through 6832,ARRA - IDEA Revenue received as Pass Through 6833,ARRA - WIA Revenue received as Pass Through 6834,ARRA - Title I Revenue Received as Pass Through 6835,ARRA - Race to the Top Revenue Received as Pass Through 6836,Federal Revenue from Intermediate Sources 6839,Other Revenue from Intermediate Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,All Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's and LEAs Not Specified Elsewhere 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
4,102027560,Provident CS,Allegheny,"$3,823,443.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$972.07,,"$35,032.19",,,,,"$46,390.66",,,,,,,,"$82,562.93",,,,"$3,652,464.17",,,,,,,,,"$5,594.43",,$426.57
4,103023410,Spectrum CS,Allegheny,"$1,199,236.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,963.00",,,,,,,"$10,750.00","$214,720.00",,,,"$926,029.00",,,,,,,,,"$9,550.00",,"$3,224.00"
4,102020003,The New Academy CS,Allegheny,"$2,627,228.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,063.00",,,,,,,,"$10,920.00",,,,"$2,552,245.00",,,,,,,,,,,
4,103023090,Urban Academy of Greater Pittsburgh CS,Allegheny,"$5,137,305.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$69,314.00",,,,,,,,,,,,,,"$24,978.00","$69,752.00",,,,"$4,971,946.00",,,,,,,,,,,"$1,315.00"
4,102023080,Urban Pathways 6-12 CS,Allegheny,"$6,096,138.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$813.00,,"$10,295.00",,,,,,,,,,,,,"$1,180.00",,,,"$6,080,287.00",,,,,,,,,"$1,067.00",,"$2,496.00"
4,103028246,Urban Pathways K-5 College Charter School,Allegheny,"$4,999,464.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$966.00,,,,,,,,,,,,,"$9,696.00",,,,"$4,978,974.00",,,,,,,,,"$8,145.00",,"$1,683.00"
4,103028425,Westinghouse Arts Academy CS,Allegheny,"$1,625,260.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,926.00",,,,,,,,,,,,,"$12,800.00",,"$2,050.00",,"$1,592,456.00",,,,,,,,,,,"$8,028.00"
4,103020368,Young Scholars of McKeesport Charter School,Allegheny,"$2,520,481.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,336.00",,,,,,,,,,,,,$28.00,,,,"$2,503,377.00",,,,,,,,,,,"$10,740.00"
4,103025206,Young Scholars of Western Pennsylvania CS,Allegheny,"$5,196,095.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,004.00",,"$7,275.00",,,,,,,,,,,,,"$2,743.00",,,,"$5,148,374.00",,,,,,,,,,,"$18,699.00"
4,127046517,Baden Academy CS,Beaver,"$7,701,517.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,249.11",,,,,,,"$81,291.30",,,,,,,$125.00,"$6,536.23",,,,"$7,611,667.56",,,,,,,,,$648.59,,
4,127040002,Lincoln Park Performing Arts CS,Beaver,"$10,820,907.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,889.00",,"$5,866.00",,,,,"$52,445.00",,,,,,,,"$1,511,268.00",,,,"$9,238,822.00",,,,,,,,,,,$617.00
4,127043430,Pennsylvania Cyber CS,Beaver,"$146,565,448.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$322,249.34",,,,,,,"$1,652,980.09",,,,,,,,,,,,"$144,183,470.92",,,,,,,,,"$351,156.58",,"$55,591.83"
4,108057079,HOPE for Hyndman CS,Bedford,"$2,767,768.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$26,261.00",,,,,,,,,,,$57.00,,"$37,500.00",,,,"$2,591,050.00",,,,,,,,,,,"$112,900.00"
4,114060392,I-LEAD Charter School,Berks,"$5,370,519.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,537.00",,"$24,102.00",,,,,"$121,500.00",,,,,,,,"$11,205.00",,,,"$5,202,408.00",,,,,,,,,"$5,965.00",,"$2,802.00"
4,108070001,Central PA Digital Learning Foundation CS,Blair,"$2,515,193.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,745.62",,,,,,"$154,354.55",,,,,,,,,,,,,"$2,346,574.43",,,,,,,,,$360.00,,"$10,159.14"
4,122093460,Bucks County Montessori CS,Bucks,"$2,618,577.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,791.61","$21,345.27",,,,,,,,,,,,,,"$19,377.46",,,,"$2,558,873.15",,,,,,,,,,,"$13,190.00"
4,122090001,Center for Student Learning CS at Pennsbury,Bucks,"$2,543,399.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,079.90",,,,,,,,,,,,,,,,,,,"$2,527,901.10",,,,,,,,,,,"$11,418.60"
4,122093140,School Lane CS,Bucks,"$17,939,839.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$75,284.40",,"$49,691.63",,,,,,,,,,,,,"$3,177.27",,,,"$17,566,863.35",,,,,,,,,"$39,613.32",,"$205,209.51"
4,110143060,Centre Learning Community CS,Centre,"$1,585,196.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$130.00,,,,,,,,,,,,,,,,,,,"$1,549,413.00",,,,,,,,,,,"$35,653.00"
4,110143120,Nittany Valley CS,Centre,"$836,127.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$114.00,,,,,,,,,,,,,,,"$6,001.00",,,,"$825,175.00",,,,,,,,,,,"$4,837.00"
4,110143310,Wonderland CS,Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,110140001,Young Scholars of Central PA CS,Centre,"$5,907,143.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$977.00,,,,,,,,,,,,,,"$1,560.00",$276.00,,,,"$5,873,858.00",,,"$24,587.00",,,,,,,,"$5,885.00"
4,124150002,21st Century Cyber CS,Chester,"$14,890,223.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,632.04",,,,,,,,,,,,"$99,757.00",,,,,"$9,470.00",,"$14,718,229.21",,,,,,,,"$9,629.30",,,"$2,506.00"
4,125230001,Achievement House CS,Chester,"$8,052,690.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,964.52",,"$7,596.87",,,,,,,,,,,,,$28.48,,,,"$8,023,784.56",,,,,,,,,"$11,318.00",,"$6,997.73"
4,124150003,Avon Grove CS,Chester,"$23,815,285.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,335.00",,"$254,261.00",,,,,"$252,060.00",,,,,,,"$2,950.00","$40,926.00",,,,"$22,926,094.00",,,,,,,,,"$122,209.00",,"$205,450.00"
4,124152880,Chester Co Family Academy CS,Chester,"$1,687,053.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,851.92",,,,,,,,,,,,,,,"$64,029.85",,,,"$1,606,908.54",,,,,,,,,,,"$5,263.00"
4,124153320,Collegium CS,Chester,"$42,860,314.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,755.00",,"$3,000.00",,,,,"$417,933.00",,,,,,,,"$7,215.00",,,,"$42,368,458.00",,,,,,,,,$531.00,,"$41,422.00"
4,124152637,Insight PA Cyber CS,Chester,"$10,838,522.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,838,522.65",,,,,,,,,,,
4,124150004,Pennsylvania Leadership Charter School,Chester,"$40,379,474.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,391.00",,"$68,049.00",,,,,,,,,,,,,"$39,721.00",,,,"$40,236,971.00",,,,,,,,,,,"$31,342.00"
4,124153350,Renaissance Academy CS,Chester,"$17,371,443.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,528.00",,,,,,,"$156,091.00",,,,,,,"$6,745.00","$52,263.00",,"$7,108.00",,"$17,109,701.00",,,,,,,,,,,"$28,007.00"
4,101833400,Sugar Valley Rural CS,Clinton,"$8,278,621.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,097.65",,"$8,704.78",,,,,"$159,583.27",,,,,,,,"$5,775.91",,,,"$8,094,248.96",,,,,,,,,,,$211.09
4,116493130,Susq-Cyber CS,Columbia,"$1,076,511.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,270.00",,,,,,,,,,,,"$1,053,323.00",,,,,,,,,,,"$4,918.00"
4,115227010,Capital Area School for the Arts Charter School,Dauphin,"$2,847,826.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$154.58,,"$29,293.77",,,,,"$25,141.15",,,,,,,$100.00,"$378,634.40",,"$1,505.00",,"$2,412,874.34",,,,,,,,,$63.00,,$60.00
4,115220002,Commonwealth Charter Academy CS,Dauphin,"$125,496,591.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$179,167.86",,"$7,294.57",,,,,"$1,944,143.72",,,,,,,,,,,,"$122,419,937.99",,,,,,,,,"$666,310.08",,"$279,737.03"
4,115220001,Infinity CS,Dauphin,"$2,489,453.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$909.00,,,,,,,"$14,856.00",,,,,,,,"$93,581.00",,,,"$2,379,448.00",,,,,,,,,,,$659.00
4,115222343,Premier Arts and Science Charter School,Dauphin,"$3,276,517.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$147.00,,,,,,,,,,,,,,,"$3,783.00",,,,"$3,259,733.00",,,,,,,,,,,"$12,854.00"
4,115227871,Reach Cyber CS,Dauphin,"$25,831,857.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,315.00",,,,,,,,,,,,,,,,,,,"$25,829,327.00",,,,,,,,,,,$215.00
4,115223050,Sylvan Heights Science CS,Dauphin,"$2,565,526.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,006.00",,,,,,,"$33,417.00",,,,,,,,"$1,225.00",,,,"$2,526,885.00",,,,,,,,,,,"$2,993.00"
4,125232950,Chester Community CS,Delaware,"$60,454,747.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,512.17",,,"$13,260.94",,,,"$677,172.45",,,,,,,$140.00,"$18,593.84",,,,"$59,434,024.97",,,,,,,,,"$207,026.09",,"$99,017.17"
4,125236827,Chester CS for the Arts,Delaware,"$8,445,326.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,515.78",,"$5,730.97",,,,,,,,,,,,,"$606,950.91",,,,"$7,816,099.00",,,,,,,,,,,"$13,030.00"
4,125233517,Vision Academy Charter School,Delaware,"$3,336,906.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,343.00",,,,"$3,316,536.00",,,,,,,,,"$19,027.00",,
4,125230002,Widener Partnership CS,Delaware,"$5,944,047.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,767.68","$33,658.37",,,,,,,,,,,,,,,,,,"$5,897,550.30",,,,,,,,,,,"$8,071.15"
4,105257512,Erie Rise Leadership Academy Charter School,Erie,"$4,855,401.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,779.00",,"$172,047.00",,,,,,,,,,,,,,,,,"$4,678,966.00",,,,,,,,,,,$609.00
4,105250004,Montessori Regional CS,Erie,"$5,359,696.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,729.00",,,,,,,"$64,261.00",,,,,,,,"$5,438.00",,,,"$5,272,461.00",,,,,,,,,,,"$12,807.00"
4,105250001,Perseus House CS of Excellence,Erie,"$6,948,052.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,618.00",,,,,,,,,,,,"$25,549.00",,,"$47,910.00",,,,"$6,716,805.00",,,,,,,,,,,"$155,170.00"
4,105252920,Robert Benjamin Wiley Community CS,Erie,"$5,081,947.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,117.19",,,,,,"$210,370.45","$110,003.44",,,,,,,,$73.72,,,,"$4,606,645.10",,,,,,,,,,,"$137,737.12"
4,111440001,New Day Charter School,Huntingdon,"$2,470,690.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,172.78",,,,,,,"$70,282.88",,,,,,,,,,"$4,082.55",,"$2,393,750.86",,,,,,,,,,,$401.34
4,111315438,Stone Valley Community CS,Huntingdon,"$918,036.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$68.79,"$6,399.50",,,,,,,,,,,,,,"$8,153.14",,,,"$899,935.87",,,,,,,,"$2,981.25",,,$498.24
4,119350001,Fell CS,Lackawanna,"$2,008,878.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$290.00,,,,,,,,,,,,,,,,,,"$2,008,588.00",,,,,,,,,,,
4,119355028,Howard Gardner Multiple Intelligence CS,Lackawanna,"$2,984,217.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,695.34",,"$81,593.74",,,,,,,,,,,,,$416.25,"$141,807.29",,,"$2,746,070.60",,,,,,,,,,,"$7,634.02"
4,113362940,La Academia Partnership Charter School,Lancaster,"$3,053,597.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,942.67",,,,,,,,"$158,350.12",,,,"$2,837,879.26",,,,,"$16,530.05",,,,,,"$11,895.52"
4,121395927,Arts Academy CS,Lehigh,"$4,892,741.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$112,127.00",,,,,,,,,,,,,"$6,895.00",,,,"$4,772,908.00",,,,,,,,,,,$811.00
4,121399898,Arts Academy Elementary Charter School,Lehigh,"$4,955,145.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$983.03,,"$10,318.27",,,,,,,,,,,,,"$16,609.97",,,,"$4,913,358.16",,,,,,,,,,,"$13,876.00"
4,121394017,Circle of Seasons Charter School,Lehigh,"$5,022,129.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.02,,"$23,861.81",,,,,,,,,,,,,"$22,517.35",,,,"$4,941,382.86",,,,,,,,,,,"$34,367.48"
4,121398065,Executive Education Academy Charter School,Lehigh,"$14,840,836.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,314.00",,,,,,,"$130,194.00",,,,,,,"$4,173.00",$204.00,,,,"$14,675,329.00",,,,,,,,,,,"$29,622.00"
4,121395526,Innovative Arts Academy CS,Lehigh,"$5,113,998.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,566.16",,,,,,,,,,,,,"$2,304.00",,,,"$4,980,996.85",,,,,,,,,"$125,592.00",,"$2,539.33"
4,175390169,Lincoln Leadership Academy Charter School,Lehigh,"$9,399,816.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,901.22",,"$95,458.78",,,,,,,,,,,,,"$4,730.55",,,,"$9,240,619.78",,,,,,,,,,,"$7,106.34"
4,121393330,Roberto Clemente CS,Lehigh,"$7,094,988.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$957.62,,"$10,579.60",,,,,"$59,610.58",,,,,,,,"$3,967.47",,,,"$7,017,943.29",,,,,,,,,,,"$1,930.35"
4,188392660,Seven Generations Charter School,Lehigh,"$4,309,239.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$201.00,,"$8,385.00",,,,,,,,,,,,,"$17,796.00",,,,"$4,275,621.00",,,,,,,,,,,"$7,236.00"
4,118400001,Bear Creek Community CS,Luzerne,"$6,649,511.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,174.73",,,,,,,,,,,,,,,,,,,"$6,527,688.54",,,,,,,,,"$1,252.52",,"$104,395.58"
4,104432830,Keystone Education Center CS,Mercer,"$3,555,891.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,472.21",,,,,,"$80,525.00",,,,,,,,,$600.00,,,,"$3,283,894.35",,,,,,,,,,,"$187,400.11"
4,120450003,Evergreen Community CS,Monroe,"$1,546,573.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$11.82,"$2,689.00","$25,137.10",,,,,,,,,,,,,,,,,"$1,516,913.11",,,,,,,,,,,"$1,822.88"
4,126510020,Agora Cyber CS,Montgomery,"$92,236,738.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$60,516.00",,,,,,,"$1,787,100.00",,,,,,,,,,,,"$90,056,536.00",,,,,,,,,,,"$332,586.00"
4,123460001,Pennsylvania Virtual CS,Montgomery,"$30,121,235.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$63,515.10",,$395.00,,,$100.00,,"$391,017.77",,,,,,,,$200.70,,,,"$29,406,311.35",,,,,,,,,"$192,993.64",,"$66,702.27"
4,123463370,Souderton CS Collaborative,Montgomery,"$3,554,706.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,253.00",,,,,,,"$21,022.00",,,,,,,,"$43,359.00",,,,"$3,468,456.00",,,,,,,,,,,"$16,616.00"
4,120486892,Easton Arts Academy Elementary CS,Northampton,"$4,330,869.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,228.00",,,,,,,,,,,,"$2,400.00","$4,612.00",,,,"$4,304,036.00",,,,,,,,,,,$593.00
4,120480002,Lehigh Valley Academy Regional CS,Northampton,"$22,606,699.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,780.00",,,,,"$168,802.00",,,,,,,,"$153,764.00","$219,159.00","$4,200.00",,"$21,965,015.00",,,,,,,,,"$42,671.00",,"$14,308.00"
4,120483170,Lehigh Valley Charter High School for the Arts,Northampton,"$8,719,423.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,282.31","$16,806.20","$208,038.06",,,,"$46,136.52",,,,,,,,"$14,380.00","$167,441.46",,"$2,750.00",,"$8,106,403.92",,,"$13,528.00",,,,,,,,"$140,656.53"
4,139481451,Lehigh Valley Dual Language Charter School,Northampton,"$5,450,384.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,013.00",,"$21,869.00",,,,,"$42,035.00",,,,,,,"$19,705.00",$97.00,,,,"$5,365,654.00",,,,,,,,,,,$11.00
4,126514368,ACT Academy Cyber CS,Philadelphia,"$1,481,710.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.42,,,,,,,,,,,,,,,,,,,"$1,480,684.46",,,,,,,,,,,$937.55
4,126510015,Ad Prima CS,Philadelphia,"$6,357,402.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-$4,704.00","$55,567.00","$22,533.00",,,,,,,,,,,,,"$3,716.00",,,,"$6,271,588.00",,,,,,,,,,,"$8,702.00"
4,126512990,Alliance for Progress CS,Philadelphia,"$5,197,360.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,032.00",,"$87,301.00",,,,,,,,,,,,,"$20,000.00",,,,"$5,081,503.00",,,,,,,,,,,"$7,524.00"
4,104510394,Antonia Pantoja Community Charter School,Philadelphia,"$10,015,818.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,365.00","$274,400.00",,,,,,,,,,,,,,,,,"$9,737,327.00",,,,,,,,,"$2,726.00",,
4,181519176,ASPIRA Bilingual Cyber Charter School,Philadelphia,"$5,282,145.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,830.00",,,,,,,,,,,,,$61.00,,,,"$5,275,775.00",,,,,,,,,$479.00,,
4,126510010,Belmont Charter School,Philadelphia,"$10,316,521.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$777.46,,"$5,184.70",,,,,,,,,,,,,"$677,214.32",,,,"$9,629,558.03",,,,,,,,,,,"$3,787.41"
4,185515523,Boys Latin of Philadelphia CS,Philadelphia,"$10,149,816.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,617.00","$20,259.00","$25,852.00",,,,,"$90,426.00",,,,,,,,"$1,095,135.00",,,,"$8,847,816.00",,,,,,,,,,,"$65,711.00"
4,126513190,Charter High School for Architecture and Design,Philadelphia,"$7,358,975.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$206.00,,,,,,,"$110,521.00",,,,,,"$3,840.00",,"$250,000.00",,"$5,324.00",,"$6,946,948.00",,,,,,,,,"$42,108.00",,$28.00
4,126513160,Christopher Columbus CS,Philadelphia,"$9,348,484.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,597.23",,,,,,,,,,,,,,,,,,,"$8,906,103.02",,,,,,,,,,,"$413,784.53"
4,126512840,Community Academy of Philadelphia CS,Philadelphia,"$15,776,689.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$32,309.93",,"$133,248.04",,,,,"$239,127.21",,,,,,,"$177,362.64","$5,600.00",,,,"$15,071,436.80",,,,,,,,,,,"$117,604.64"
4,126510011,Discovery Charter School,Philadelphia,"$7,378,313.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,620.00",,,,,,,"$106,502.00",,,,,,,"$15,864.00","$61,435.00",,,,"$6,991,895.00",,,,,,,,"$42,519.00",,,"$153,478.00"
4,177518712,Eastern University Academy Charter School,Philadelphia,"$4,074,815.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,113.00",,,,"$4,049,760.00",,,,,,,,,"$18,551.00",,$391.00
4,126513440,Esperanza Academy Charter School,Philadelphia,"$19,923,803.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$607.00,"$117,688.00","$72,480.00",,"$83,560.00",,,"$251,184.00",,,,,"$34,144.00",,,"$944,075.00",,"$9,962.00",,"$18,155,657.00",,,,,,,,,"$254,446.00",,
4,126511563,Esperanza Cyber CS,Philadelphia,"$3,293,581.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,020.00",,,,,"$44,208.00",,,,,,,,"$97,523.00",,"$7,980.00",,"$3,136,160.00",,,,,,,,,"$6,690.00",,
4,126513100,Eugenio Maria De Hostos CS,Philadelphia,"$6,615,443.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$68,839.00","$62,034.00",,,,,,,,,,,,,,,,,"$6,482,691.00",,,,,,,,"$1,808.00",,,$71.00
4,100510000,First Philadelphia Preparatory Charter School,Philadelphia,"$23,950,814.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,167.00",,,,,,,"$351,658.00",,,,,,"$72,824.00",,,,,,"$23,053,336.00",,,,,,,,"$193,794.00","$242,775.00",,"$35,260.00"
4,126510021,Folk Arts-Cultural Treasures CS,Philadelphia,"$6,090,401.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,785.00",,,,,,,"$69,327.00",,,,,,,"$13,320.00","$360,873.00",,,,"$5,641,978.00",,,,,,,,,,,"$1,118.00"
4,147513703,Franklin Towne Charter Elementary School,Philadelphia,"$10,379,695.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,643.00",,"$136,575.00",,,,,,,,,,,,,,,,,"$10,074,118.00",,,,,,,,,,,"$163,359.00"
4,126513450,Franklin Towne CHS,Philadelphia,"$14,015,458.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,648.00",,"$580,560.00",,,,,,,,,,,,,,,,,"$12,848,463.00",,,,,,,,,,,"$584,787.00"
4,126518547,Frederick Douglass Mastery Charter School,Philadelphia,"$9,406,745.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$1.00,,"$5,928.00",,,,,,,,,,,,,"$96,344.00",,,,"$9,128,054.00",,,,,,,,,,,"$176,418.00"
4,126513270,Freire CS,Philadelphia,"$12,127,348.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$359.00,,"$95,912.00",,,,,,,,,,,,,"$348,395.00",,,,"$11,635,401.00",,,,,,,,,,,"$47,281.00"
4,126513380,Global Leadership Academy CS,Philadelphia,"$8,051,280.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,375.00",,,,,,,"$80,379.00",,,,,,,,,,,,"$7,305,221.00",,,,,"$491,034.00",,,,"$133,313.00",,"$15,958.00"
4,126518004,Global Leadership Academy CS Southwest at Huey,Philadelphia,"$6,793,270.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$150,000.00","$6,511,077.00",,,,"$79,374.00",,,,,,"$51,969.00",,,,,,,,,,,,,,,$850.00,,
4,126510005,Green Woods CS,Philadelphia,"$7,091,097.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,200.00",,,,,,,,,,,,,,,$181.00,,,,"$7,089,638.00",,,,,,,,,$78.00,,
4,126512850,Harambee Institute of Science and Technology CS,Philadelphia,"$5,781,354.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,759.00",,,,,,,"$105,497.00",,,,,,,,"$1,533.00",,,,"$5,619,657.00",,,,,,,,,,,"$45,908.00"
4,126512980,Imhotep Institute CHS,Philadelphia,"$6,704,057.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$27,670.00","$141,022.82",,,,,,,,,,,,,,,,,"$6,478,156.00",,,,,,,,,,,"$57,208.18"
