Cat,AUN,school_district,county,total_local_rev,real_estate_revenue,Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Current Mercantile Taxes 6169,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from District Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Intermediate Sources 6829,Federal Revenue from Other PA Public Schools  6831,Federal IDEA Revenue Received as Pass Through 6832,ARRA - IDEA Revenue received as Pass Through 6833,ARRA - Title I Revenue Received as Pass Through 6835,ARRA - Race to the Top Revenue Received as Pass Through 6836,Federal Revenue from Intermediate Sources 6839,Other Revenue from Intermediate Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,All Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's and LEAs Not Specified Elsewhere 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
4,126513470,Delaware Valley CHS,Philadelphia,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4,126510011,Discovery Charter School,Philadelphia,"$8,225,880.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$78.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$32,841.00",$0.00,$0.00,$0.00,"$7,976,449.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$52,876.00",$0.00,$0.00,"$163,636.00"
4,177518712,Eastern University Academy Charter School,Philadelphia,"$3,469,207.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,840.00",$0.00,$0.00,$0.00,"$3,444,373.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,023.00",$0.00,"$3,971.00"
4,126513440,Esperanza Academy Charter School,Philadelphia,"$17,229,177.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$340.00,"$160,967.00","$65,918.00",$0.00,"$94,871.00",$0.00,$0.00,"$169,764.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$933,633.00",$0.00,"$8,010.00",$0.00,"$14,689,585.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,106,089.00"
4,126511563,Esperanza Cyber CS,Philadelphia,"$1,506,204.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$37.00,"$1,435.00",$0.00,$0.00,$0.00,$0.00,"$31,265.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$120.00,$0.00,"$1,620.00",$0.00,"$1,471,727.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4,126513100,Eugenio Maria De Hostos CS,Philadelphia,"$2,634,298.35",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,"$43,322.17",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$46,186.40",$0.00,$0.00,$0.00,"$2,537,358.15",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,431.63"
4,100510000,First Philadelphia Preparatory Charter School,Philadelphia,"$16,944,114.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$1,157.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$243,421.00",$0.00,$0.00,$0.00,$0.00,"$56,559.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$15,560,524.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$171,761.00","$129,269.00",$0.00,"$781,423.00"
4,126510021,Folk Arts-Cultural Treasures CS,Philadelphia,"$4,956,274.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$3,339.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,766,382.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$186,553.00"
4,147513703,Franklin Towne Charter Elementary School,Philadelphia,"$9,143,812.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$3,971.00","$159,786.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,726,541.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$253,514.00"
4,126513450,Franklin Towne CHS,Philadelphia,"$12,584,052.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$84,975.00","$227,229.00","$526,975.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,230,348.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$514,525.00"
4,126518547,Frederick Douglass Mastery Charter School,Philadelphia,"$8,841,417.06",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,"$12,215.27",$0.00,$0.00,$0.00,$0.00,"$156,933.54",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$75,944.90",$0.00,$0.00,$0.00,"$8,571,356.25",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$96.88,$0.00,"$24,870.22"
4,126513270,Freire CS,Philadelphia,"$10,826,465.45",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$991.55,"$79,510.49",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$319,972.00",$0.00,"$100,000.00",$0.00,$0.00,$0.00,"$10,129,982.19",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$196,009.22",$0.00,$0.00
4,126513380,Global Leadership Academy CS,Philadelphia,"$6,993,187.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$15,216.00",$0.00,"$4,043.00",$0.00,$0.00,$0.00,$0.00,"$88,212.00",$0.00,$0.00,$0.00,$0.00,"$77,203.00","$2,482.00","$5,461.00",$0.00,$0.00,$0.00,"$6,788,819.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,751.00"
4,126510005,Green Woods CS,Philadelphia,"$5,899,903.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$192.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$91,500.00",$0.00,$0.00,$0.00,"$5,788,370.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,867.00",$0.00,"$14,974.00"
4,126512850,Harambee Institute of Science and Technology CS,Philadelphia,"$5,074,049.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$179.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$59,180.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,467.00",$0.00,$0.00,$0.00,"$4,920,783.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,440.00"
4,126513200,Imani Education Circle CS,Philadelphia,"$4,988,272.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$35.00,$0.00,"$10,615.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$244,266.00",$550.00,$0.00,$0.00,$0.00,"$4,679,967.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$52,839.00"
4,126512980,Imhotep Institute CHS,Philadelphia,"$6,216,348.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$216.00,$0.00,"$161,960.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,015.00",$933.00,$0.00,"$15,010.00",$0.00,"$6,024,820.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,394.00"
4,126513510,Independence CS,Philadelphia,"$8,211,566.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$2,968.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$106,078.00",$0.00,$0.00,"$15,902.00",$0.00,"$16,950.00",$850.00,"$238,646.00",$0.00,$0.00,$0.00,"$7,820,076.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,183.00","$7,132.00",$355.00,"$1,426.00"
4,126513070,Inquiry Charter School,Philadelphia,"$1,272,218.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$0.00,$0.00,$0.00,"$1,060,887.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$39,450.00",$0.00,$0.00,"$171,821.00"
4,133513315,John B Stetson Charter School,Philadelphia,"$5,542,499.64",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,"$75,195.61",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$57,312.88",$0.00,$0.00,$0.00,"$5,303,773.31",$0.00,$0.00,$0.00,$0.00,"$99,796.33",$0.00,$0.00,$0.00,$0.00,$0.00,"$6,421.51"
4,182514568,Keystone Academy Charter School,Philadelphia,"$5,336,826.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$4,787.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,324,464.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$328.00,$0.00,"$7,247.00"
4,126510017,Khepera CS,Philadelphia,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
4,126510013,KIPP Philadelphia Charter School,Philadelphia,"$17,025,304.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$8.00,$0.00,"$97,130.00",$0.00,$0.00,$0.00,$0.00,"$258,950.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,821,026.00",$0.00,$0.00,$0.00,"$14,187,007.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$589,006.00",$0.00,$0.00,"$68,630.00",$0.00,"$3,547.00"
4,172510793,KIPP West Philadelphia Preparatory Charter School,Philadelphia,"$3,901,234.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$58.00,$0.00,"$23,839.00",$0.00,$0.00,$0.00,$0.00,"$61,414.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$109,754.00",$0.00,$0.00,$0.00,"$3,699,684.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,777.00",$0.00,"$4,708.00"
4,126513110,Laboratory CS,Philadelphia,"$5,054,369.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,-$20.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,050,130.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,253.00",$0.00,"$1,006.00"
4,126513480,Mariana Bracetti Academy CS,Philadelphia,"$12,287,178.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$306.00,$0.00,$950.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,131.00",$670.00,"$119,987.00",$0.00,$0.00,$0.00,"$12,130,499.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,901.00",$0.00,"$2,734.00"
4,126510014,Maritime Academy Charter School,Philadelphia,"$7,844,693.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$1,058.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$49,650.00",$0.00,$450.00,$0.00,"$7,773,254.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"-$4,577.00",$0.00,"$24,858.00"
4,126513150,MAST Community Charter School,Philadelphia,"$14,242,943.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$4,648.00",$0.00,$791.00,$0.00,$0.00,$0.00,$0.00,"$193,174.00",$0.00,$0.00,$0.00,"$50,996.00",$0.00,$350.00,"$168,875.00",$0.00,"$32,737.00",$0.00,"$13,632,357.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$129,497.00","$4,093.00",$0.00,"$25,425.00"
4,126510002,Mastery CHS - Lenfest Campus,Philadelphia,"$19,646,076.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$19,853.00","$8,638.00","$28,330.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,250,192.00",$0.00,$0.00,$0.00,"$6,394,808.00",$0.00,$0.00,$0.00,$0.00,"$10,043,173.00",$0.00,$0.00,$0.00,"$40,387.00",$0.00,"$860,695.00"
4,126519644,Mastery CS - Cleveland Elementary,Philadelphia,"$8,302,925.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$2,950.00",$0.00,"$7,236.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,927.00",$0.00,$0.00,$0.00,"$8,043,421.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$785.00,$0.00,"$197,606.00"
4,126518795,Mastery CS - Francis D. Pastorius Elementary,Philadelphia,"$5,949,523.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$507.00,$0.00,"$33,740.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$135,490.00",$0.00,$0.00,$0.00,"$5,518,458.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$556.00,$0.00,"$260,772.00"
4,126513290,Mastery CS - Hardy Williams,Philadelphia,"$12,334,518.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$15,372.00",$0.00,"$10,368.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$198,367.00",$0.00,$0.00,$0.00,"$11,699,109.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,055.00",$0.00,"$410,247.00"
4,126511748,Mastery CS-Clymer Elementary,Philadelphia,"$6,643,829.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$4,392.00",$0.00,"$1,608.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,614.00",$0.00,$0.00,$0.00,"$6,392,335.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$634.00,$0.00,"$237,246.00"
4,126513734,Mastery CS-Gratz Campus,Philadelphia,"$17,814,233.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$18,195.00",$0.00,"$68,094.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$95,441.00",$0.00,$0.00,$0.00,"$16,862,655.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,502.00",$0.00,"$768,346.00"
4,126516457,Mastery CS-Harrity Campus,Philadelphia,"$8,994,290.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$34,467.00",$0.00,"$4,749.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,089.00",$0.00,$0.00,$0.00,"$8,791,344.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$861.00,$0.00,"$152,780.00"
4,126519433,Mastery CS-Mann Campus,Philadelphia,"$5,782,551.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$19,065.00","$19,080.00","$31,072.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$28,405.00",$0.00,$0.00,$0.00,"$5,580,524.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$581.00,$0.00,"$103,824.00"
4,151514721,Mastery CS-Pickett Campus,Philadelphia,"$10,053,366.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,"$28,850.00",$110.00,"$22,229.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$45,881.00",$0.00,$0.00,$0.00,"$9,816,372.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$934.00,$0.00,"$138,990.00"
